# Midas (MGC 24H Gold Book (5 legs)) - best return-on-drawdown window 02 Jan 2026 to 01 Sep 2026 - closed trades at Multiplier 4 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
14 Apr 26,4889.2,4909.8,818.0
14 Apr 26,4887.6,4898.9,446.0
14 Apr 26,4882.0,4905.0,914.0
14 Apr 26,4887.6,4899.5,470.0
15 Apr 26,4945.1,4923.7,-862.0
15 Apr 26,4945.1,4923.7,-862.0
15 Apr 26,4930.1,4920.2,390.0
15 Apr 26,4930.1,4910.3,786.0
15 Apr 26,4923.7,4908.6,598.0
15 Apr 26,4925.3,4940.4,598.0
15 Apr 26,4935.3,4940.9,218.0
16 Apr 26,4939.9,4929.7,402.0
16 Apr 26,4937.3,4921.7,618.0
16 Apr 26,4928.8,4919.0,386.0
16 Apr 26,4928.8,4909.3,774.0
16 Apr 26,4913.1,4922.8,382.0
16 Apr 26,4913.1,4905.6,-306.0
16 Apr 26,4910.2,4900.6,378.0
16 Apr 26,4902.9,4898.6,166.0
16 Apr 26,4910.2,4891.1,758.0
17 Apr 26,4905.3,4896.7,338.0
17 Apr 26,4905.3,4927.5,-894.0
19 Apr 26,4875.9,4867.8,318.0
20 Apr 26,4901.1,4891.9,362.0
20 Apr 26,4901.1,4923.9,-918.0
20 Apr 26,4924.7,4924.5,-28.0
20 Apr 26,4924.5,4922.8,62.0
21 Apr 26,4909.6,4895.6,-566.0
21 Apr 26,4895.3,4911.4,638.0
21 Apr 26,4876.2,4904.0,1106.0
21 Apr 26,4842.4,4852.0,378.0
21 Apr 26,4842.4,4861.6,762.0
21 Apr 26,4862.2,4872.3,398.0
22 Apr 26,4862.2,4882.3,798.0
22 Apr 26,4873.1,4882.8,382.0
22 Apr 26,4873.1,4851.7,-862.0
22 Apr 26,4856.2,4848.3,-322.0
22 Apr 26,4837.7,4828.0,382.0
22 Apr 26,4830.9,4826.4,174.0
22 Apr 26,4837.7,4818.4,766.0
23 Apr 26,4815.4,4805.0,410.0
23 Apr 26,4815.4,4794.6,826.0
23 Apr 26,4809.1,4829.8,-834.0
23 Apr 26,4809.1,4829.8,-834.0
23 Apr 26,4840.5,4850.3,386.0
23 Apr 26,4840.5,4845.6,198.0
23 Apr 26,4843.1,4808.7,-1382.0
23 Apr 26,4803.2,4812.9,382.0
23 Apr 26,4813.0,4804.1,-362.0
23 Apr 26,4809.7,4816.2,254.0
24 Apr 26,4807.2,4826.6,770.0
24 Apr 26,4820.2,4831.3,438.0
24 Apr 26,4820.2,4842.4,882.0
27 Apr 26,4833.4,4812.6,-838.0
27 Apr 26,4833.4,4812.6,-838.0
27 Apr 26,4814.5,4804.9,378.0
27 Apr 26,4814.5,4803.1,450.0
27 Apr 26,4803.1,4791.3,-478.0
27 Apr 26,4785.7,4790.8,198.0
27 Apr 26,4804.0,4807.9,150.0
28 Apr 26,4778.2,4762.2,-646.0
28 Apr 26,4738.4,4723.3,598.0
28 Apr 26,4696.5,4667.0,1174.0
28 Apr 26,4700.6,4691.1,374.0
29 Apr 26,4700.6,4681.7,750.0
29 Apr 26,4675.2,4657.0,722.0
29 Apr 26,4675.2,4663.3,470.0
29 Apr 26,4658.2,4637.7,814.0
29 Apr 26,4658.2,4617.2,1634.0
29 Apr 26,4655.2,4664.9,382.0
29 Apr 26,4667.6,4653.6,554.0
29 Apr 26,4635.5,4645.2,382.0
29 Apr 26,4635.5,4645.2,382.0
29 Apr 26,4635.5,4627.3,-334.0
29 Apr 26,4664.4,4668.4,154.0
29 Apr 26,4672.4,4681.8,370.0
30 Apr 26,4672.4,4650.2,-894.0
30 Apr 26,4693.8,4719.5,-1034.0
30 Apr 26,4733.2,4744.1,430.0
30 Apr 26,4733.2,4744.3,438.0
30 Apr 26,4744.3,4745.9,-140.0
30 Apr 26,4727.7,4728.8,-50.0
30 Apr 26,4737.4,4732.0,-222.0
01 May 26,4737.4,4716.7,-834.0
01 May 26,4717.6,4707.7,390.0
01 May 26,4717.6,4697.8,786.0
01 May 26,4700.5,4691.1,370.0
01 May 26,4700.5,4681.7,746.0
01 May 26,4682.3,4681.1,-54.0
01 May 26,4692.9,4711.9,754.0
01 May 26,4747.0,4737.3,382.0
01 May 26,4747.0,4737.3,382.0
01 May 26,4739.7,4730.0,382.0
03 May 26,4711.0,4704.1,270.0
03 May 26,4712.0,4699.5,494.0
04 May 26,4712.0,4700.1,470.0
04 May 26,4696.6,4685.8,426.0
04 May 26,4696.6,4684.7,470.0
04 May 26,4684.6,4674.7,390.0
04 May 26,4684.6,4664.9,782.0
04 May 26,4675.9,4666.6,366.0
04 May 26,4675.9,4677.0,-50.0
04 May 26,4677.3,4657.1,802.0
04 May 26,4620.2,4629.9,382.0
04 May 26,4628.1,4632.1,154.0
05 May 26,4641.1,4651.7,418.0
05 May 26,4641.1,4653.0,470.0
05 May 26,4653.0,4666.4,530.0
05 May 26,4663.0,4673.5,414.0
05 May 26,4663.0,4683.9,830.0
05 May 26,4669.8,4684.6,586.0
05 May 26,4686.7,4697.0,406.0
05 May 26,4686.7,4707.2,814.0
05 May 26,4707.0,4722.0,594.0
05 May 26,4726.6,4736.0,370.0
05 May 26,4726.6,4745.4,746.0
06 May 26,4757.1,4767.1,394.0
06 May 26,4757.1,4769.0,470.0
06 May 26,4765.7,4796.1,-1222.0
06 May 26,4802.4,4812.5,398.0
06 May 26,4802.4,4814.3,470.0
06 May 26,4781.8,4804.1,886.0
06 May 26,4797.7,4807.4,382.0
06 May 26,4797.7,4817.0,766.0
07 May 26,4805.4,4814.5,358.0
07 May 26,4805.4,4823.5,718.0
07 May 26,4848.4,4856.5,318.0
07 May 26,4845.8,4856.5,844.0
07 May 26,4856.5,4835.3,842.0
07 May 26,4802.5,4792.1,-422.0
07 May 26,4802.5,4812.2,382.0
07 May 26,4802.5,4812.2,382.0
07 May 26,4802.5,4812.2,382.0
07 May 26,4802.5,4812.2,382.0
07 May 26,4808.5,4818.6,398.0
07 May 26,4815.2,4826.7,454.0
07 May 26,4815.2,4827.1,470.0
08 May 26,4817.1,4807.5,378.0
08 May 26,4817.1,4838.5,-862.0
08 May 26,4835.3,4807.2,1118.0
08 May 26,4808.8,4818.5,382.0
10 May 26,4785.9,4779.5,250.0
10 May 26,4798.5,4787.1,450.0
10 May 26,4798.5,4786.6,470.0
11 May 26,4777.3,4769.7,298.0
11 May 26,4793.0,4801.9,350.0
11 May 26,4793.0,4810.7,702.0
11 May 26,4790.9,4811.7,826.0
11 May 26,4863.7,4870.5,266.0
11 May 26,4856.3,4834.3,-886.0
11 May 26,4856.3,4834.3,-886.0
11 May 26,4831.7,4822.1,378.0
12 May 26,4831.7,4819.8,470.0
12 May 26,4818.8,4809.3,374.0
12 May 26,4818.8,4799.9,750.0
12 May 26,4805.6,4796.0,378.0
12 May 26,4805.6,4793.7,470.0
12 May 26,4797.4,4811.6,562.0
12 May 26,4811.6,4780.5,1238.0
12 May 26,4810.3,4817.2,-282.0
13 May 26,4799.6,4806.9,286.0
13 May 26,4805.5,4782.6,-922.0
13 May 26,4782.8,4772.7,398.0
13 May 26,4789.6,4770.8,746.0
13 May 26,4782.8,4782.5,6.0
13 May 26,4793.9,4789.9,154.0
13 May 26,4791.5,4781.3,402.0
14 May 26,4791.5,4771.1,810.0
14 May 26,4807.2,4780.0,-1094.0
14 May 26,4807.2,4780.0,-1094.0
14 May 26,4801.3,4779.6,-874.0
14 May 26,4797.2,4779.6,-710.0
14 May 26,4748.5,4741.9,258.0
14 May 26,4717.7,4703.9,546.0
15 May 26,4717.7,4690.1,1098.0
15 May 26,4680.5,4653.9,-1070.0
15 May 26,4653.9,4629.9,954.0
15 May 26,4643.1,4652.8,382.0
15 May 26,4648.5,4632.9,-630.0
17 May 26,4640.3,4627.3,514.0
17 May 26,4640.3,4628.4,470.0
17 May 26,4629.0,4621.4,298.0
18 May 26,4632.1,4645.9,546.0
18 May 26,4632.1,4644.0,470.0
18 May 26,4644.6,4631.7,510.0
18 May 26,4651.0,4666.0,594.0
18 May 26,4651.0,4669.1,718.0
18 May 26,4669.1,4639.6,1174.0
18 May 26,4680.4,4657.7,-914.0
18 May 26,4680.4,4657.7,-914.0
18 May 26,4657.9,4668.8,430.0
19 May 26,4657.9,4634.9,-926.0
19 May 26,4637.8,4626.8,434.0
19 May 26,4637.8,4633.0,186.0
19 May 26,4633.0,4598.6,-1382.0
19 May 26,4584.5,4578.8,-234.0
19 May 26,4590.6,4597.0,250.0
19 May 26,4574.1,4562.2,470.0
19 May 26,4574.1,4562.2,470.0
